2342,1000
2344,1006
2344,1010
2345,1013
2346,1016
2347,1020
2348,1023
2348,1026
2348,1030
2349,1033
2350,1036
2350,1039
2350,1042
2350,1046
2351,1049
2352,1052
2352,1055
2352,1058
2352,1061
2353,1064
2354,1068
2354,1071
2354,1074
2354,1078
2354,1081
2354,1085
2354,1089
2354,1092
2354,1096
2354,1099
2354,1102
2354,1108
2354,1112
2354,1115
2355,1118
2356,1121
2356,1124
2356,1128
2356,1131
2356,1134
2356,1137
2356,1140
2356,1144
2356,1147
2356,1150
2356,1154
2356,1158
2356,1161
2356,1167
2356,1169
2356,1172
2356,1175
2356,1178
2356,1181
2356,1184
2356,1187
2356,1190
2356,1193
2356,1195
2356,1198
2354,1201
2352,1204
2351,1208
2350,1211
2349,1213
2348,1215
2347,1217
2346,1220
2346,1223
2345,1225
2344,1227
2344,1230
2343,1233
2342,1235
2341,1237
2340,1239
2339,1241
2338,1243
2337,1245
2336,1247
2335,1250
2334,1253
2333,1254
2331,1255
2330,1257
2329,1259
2328,1261
2327,1263
2325,1265
2324,1267
2323,1269
2322,1271
2321,1273
2320,1275
2319,1277
2317,1279
2316,1281
2315,1283
2313,1285
2312,1287
2312,1289
2311,1291
2309,1293
2307,1295
2306,1297
2305,1298
2303,1300
2301,1302
2299,1303
2298,1305
2297,1307
2295,1310
2294,1313
2293,1314
2291,1315
2290,1317
2288,1319
2285,1321
2283,1323
2281,1325
2279,1327
2277,1329
2275,1330
2273,1331
2271,1333
2269,1335
2267,1337
2264,1339
2261,1340
2259,1341
2257,1343
2254,1345
2251,1347
2249,1348
2247,1349
2245,1351
2241,1353
2239,1354
2236,1355
2232,1357
2229,1359
2227,1360
2225,1361
2222,1362
2219,1363
2217,1364
2214,1364
2211,1365
2208,1366
2205,1367
2203,1369
2200,1370
2196,1371
2192,1373
2189,1374
2186,1374
2182,1375
2179,1377
2176,1378
2172,1378
2169,1379
2167,1380
2164,1381
2160,1382
2157,1383
2155,1384
2152,1385
2149,1386
2146,1387
2143,1389
2140,1390
2137,1391
2134,1392
2130,1393
2126,1394
2123,1394
2120,1394
2117,1395
2114,1396
2110,1396
2106,1396
2103,1397
2100,1398
2097,1398
2094,1398
2087,1400
2084,1400
2080,1401
2076,1402
2073,1402
2070,1402
2067,1402
2064,1403
2060,1404
2057,1404
2054,1404
2050,1404
2047,1404
2044,1404
2041,1404
2038,1404
2035,1404
2032,1404
2029,1404
2026,1404
2023,1404
2020,1405
2017,1406
2014,1406
2011,1406
2002,1406
1998,1406
1995,1406
1992,1406
1988,1406
1985,1406
1983,1406
1980,1406
1976,1406
1973,1406
1969,1406
1965,1406
1962,1406
1958,1406
1954,1406
1951,1406
1948,1406
1944,1406
1940,1406
1936,1406
1928,1406
1924,1406
1920,1404
1916,1400
1913,1398
1909,1398
1904,1398
1900,1398
1896,1397
1892,1396
1888,1396
1884,1396
1880,1396
1876,1395
1872,1394
1867,1393
1863,1392
1859,1392
1854,1392
1850,1392
1846,1391
1842,1390
1838,1390
1834,1389
1830,1388
1821,1387
1817,1386
1813,1386
1809,1386
1806,1385
1802,1384
1802,1384
1790,1382
1786,1381
1782,1380
1779,1380
1776,1380
1772,1379
1769,1378
1766,1377
1762,1376
1758,1376
1754,1375
1751,1374
1747,1373
1741,1371
1736,1370
1732,1369
1729,1367
1726,1365
1723,1364
1720,1363
1716,1361
1712,1360
1709,1359
1706,1357
1702,1356
1699,1355
1696,1353
1693,1351
1690,1350
1687,1349
1684,1347
1681,1346
1678,1344
1675,1342
1672,1341
1669,1339
1667,1338
1664,1337
1661,1336
1659,1334
1656,1332
1653,1331
1649,1328
1646,1325
1644,1323
1641,1322
1639,1320
1636,1318
1633,1317
1631,1315
1629,1313
1627,1310
1625,1308
1622,1307
1619,1305
1617,1303
1615,1301
1613,1299
1611,1297
1609,1295
1607,1292
1603,1288
1601,1285
1599,1283
1597,1281
1595,1279
1593,1277
1591,1275
1589,1273
1588,1270
1586,1267
1583,1265
1581,1263
1579,1261
1577,1259
1575,1256
1573,1253
1571,1251
1569,1249
1568,1247
1566,1244
1563,1240
1561,1238
1559,1236
1557,1233
1556,1231
1554,1229
1551,1226
1549,1224
1547,1222
1545,1219
1543,1216
1542,1213
1541,1211
1539,1209
1538,1207
1537,1204
1535,1201
1533,1199
1531,1194
1529,1190
1527,1187
1525,1185
1523,1183
1521,1180
1520,1177
1519,1175
1518,1172
1517,1168
1516,1165
1515,1163
1513,1161
1511,1158
1510,1155
1509,1152
1507,1148
1505,1145
1503,1142
1502,1139
1501,1136
1499,1132
1498,1129
1497,1125
1496,1121
1495,1119
1494,1116
1493,1112
1491,1108
1490,1105
1489,1103
1487,1100
1485,1093
1483,1086
1482,1083
1481,1080
1480,1076
1479,1072
1478,1069
1477,1066
1476,1063
1475,1060
1474,1056
1474,1052
1473,1048
1472,1045
1471,1042
1470,1039
1469,1035
1468,1031
1468,1028
1467,1024
1466,1020
1466,1017
1465,1015
1464,1012
1464,1008
1464,1005
1464,1003
1463,1000
1462,996
1462,993
1461,991
1460,988
1460,985
1460,983
1460,981
1459,978
1458,975
1458,973
1458,971
1458,969
1458,967
1458,965
1458,963
1458,961
1458,959
1458,957
1458,955
1458,953
1458,951
1458,949
1458,947
1458,945
1458,943
1458,941
1458,939
1458,937
1458,935
1458,933
1458,931
1458,929
1458,925
1458,923
1458,920
1460,917
1463,914
1464,911
1464,909
1464,907
1465,905
1466,903
1466,901
1466,899
1467,897
1468,895
1468,893
1469,892
1470,891
1470,889
1471,887
1472,885
1473,883
1475,880
1477,877
1479,875
1480,873
1481,870
1483,868
1484,867
1484,865
1485,863
1486,861
1486,859
1487,858
1489,857
1491,855
1492,853
1492,851
1493,849
1495,847
1496,845
1497,843
1499,841
1501,839
1503,837
1504,835
1504,833
1505,831
1507,830
1509,829
1511,826
1513,823
1515,821
1516,819
1517,817
1519,815
1520,813
1521,811
1523,809
1525,808
1526,807
1527,805
1529,804
1530,803
1531,801
1533,799
1535,797
1536,795
1537,794
1539,793
1541,791
1543,789
1545,787
1547,785
1549,784
1551,783
1553,781
1555,779
1557,777
1559,775
1561,774
1563,774
1564,773
1565,771
1567,770
1569,769
1571,767
1575,765
1577,764
1579,763
1581,761
1583,759
1585,758
1588,758
1590,757
1591,756
1592,755
1593,753
1595,752
1596,751
1597,750
1599,749
1601,748
1602,747
1603,745
1605,743
1607,741
1609,740
1611,739
1613,737
1615,735
1617,734
1619,733
1621,731
1623,730
1624,729
1625,728
1627,727
1628,725
1629,724
1628,724
1626,726
1625,728
1624,729
1623,731
1621,733
1620,735
1619,737
1618,739
1618,741
1617,743
1616,745
1616,747
1616,749
1615,751
1614,753
1614,755
1613,757
1612,759
1611,761
1610,763
1609,765
1608,767
1607,770
1606,773
1605,774
1604,776
1604,779
1603,781
1601,783
1600,785
1599,788
1598,791
1597,793
1596,795
1595,797
1593,800
1591,803
1590,805
1589,806
1588,811
1587,813
1585,815
1584,817
1583,819
1582,821
1581,822
1580,823
1580,825
1579,827
1577,829
1576,831
1575,833
1574,835
1574,837
1574,839
1573,840
1572,841
1572,843
1572,845
1571,847
1570,849
1570,852
1569,854
1568,855
1568,857
1568,859
1567,860
1566,861
1566,863
1565,865
1564,867
1564,869
1564,871
1563,872
1562,873
1562,875
1562,877
1561,878
1560,879
1560,881
1560,883
1559,884
1558,885
1557,886
1555,886
1553,886
1551,886
1549,886
1547,886
1545,886
1544,884
1543,882
1541,882
1540,881
1539,880
1537,880
1536,879
1535,878
1533,877
1531,876
1530,875
1532,874
1534,873
1535,872
1537,872
1539,872
1541,872
1542,871
1543,870
1545,870
1547,869
1549,868
1551,868
1553,868
1555,868
1556,867
1557,866
1559,866
1561,866
1563,866
1565,866
1567,866
1568,865
1569,864
1571,864
1573,864
1575,864
1577,864
1579,864
1581,864
1583,864
1585,864
1587,864
1589,864
1591,864
1593,864
1596,864
1599,864
1601,864
1604,863
1607,862
1609,862
1611,862
1613,862
1615,862
1617,862
1619,862
1621,862
1623,862
1625,862
1627,862
1629,862
1631,862
1634,862
1637,862
1639,862
1641,862
1643,862
1646,862
1649,862
1651,862
1653,862
1655,862
1657,862
1659,862
1661,862
1664,862
1667,862
1669,862
1671,862
1673,862
1675,862
1677,862
1679,862
1681,862
1683,862
1685,862
1687,862
1689,862
1691,862
1693,862
1695,862
1697,862
1699,862
1701,862
1703,862
1705,862
1707,862
1709,862
1711,862
1713,862
1715,862
1717,862
1719,862
1721,862
1723,862
1725,862
1727,862
1729,862
1730,864
1730,867
1730,869
1730,871
1730,873
1730,875
1730,877
1730,879
1730,881
1730,883
1730,885
1730,887
1730,889
1730,891
1730,893
1730,895
1730,897
1730,899
1730,901
1730,903
1730,906
1730,909
1730,911
1730,913
1730,915
1730,917
1730,919
1730,921
1730,923
1730,925
1730,927
1730,929
1730,931
1730,933
1730,935
1730,937
1730,939
1730,941
1730,943
1730,945
1730,947
1730,949
1730,951
1730,953
1730,955
1730,957
1730,959
1730,961
1730,963
1730,965
1730,967
1730,969
1730,971
1730,973
1730,975
1730,977
1730,979
1730,983
1730,985
1730,987
1730,989
1730,991
1730,993
1730,995
1730,997
1730,999
1730,1001
1730,1003
1730,1007
1730,1010
1730,1013
1730,1015
1730,1018
1730,1021
1730,1023
1730,1025
1730,1027
1730,1029
1730,1031
1730,1033
1730,1035
1730,1037
1730,1039
1730,1041
1730,1043
1730,1045
1730,1047
1730,1049
1730,1051
1730,1053
1728,1054
1725,1054
1723,1054
1721,1054
1719,1054
1717,1054
1715,1054
1712,1054
1709,1054
1707,1054
1705,1054
1704,1052
1703,1050
1701,1050
1699,1049
1697,1048
1695,1047
1692,1046
1689,1046
1687,1046
1685,1045
1683,1044
1681,1044
1679,1044
1677,1043
1675,1042
1672,1042
1669,1042
1667,1041
1665,1040
1663,1039
1661,1038
1659,1038
1657,1038
1655,1038
1653,1037
1650,1036
1647,1035
1644,1034
1640,1034
1637,1033
1634,1032
1630,1031
1629,1030
1626,1030
1623,1030
1621,1029
1619,1028
1616,1028
1612,1027
1609,1026
1606,1026
1603,1026
1601,1026
1599,1025
1597,1024
1595,1024
1593,1023
1590,1022
1587,1021
1585,1020
1582,1020
1579,1020
1576,1019
1570,1018
1568,1017
1567,1016
1565,1016
1563,1016
1560,1015
1556,1014
1553,1013
1551,1012
1549,1012
1547,1011
1543,1010
1541,1010
1538,1010
1535,1010
1533,1009
1531,1008
1529,1008
1527,1008
1525,1008
1521,1006
1519,1006
1517,1006
1515,1006
1514,1005
1513,1004
1511,1004
1509,1004
1508,1003
1507,1002
1506,1001
1506,999
1506,997
1506,995
1506,993
1506,991
1506,989
1506,987
1506,985
1506,983
1506,981
1506,979
1506,977
1506,975
1506,973
1506,970
1506,967
1506,965
1506,963
1506,961
1506,959
1506,957
1506,954
1506,950
1506,947
1506,945
1508,944
1510,943
1510,941
1510,939
1510,937
1510,933
1510,931
1510,929
1510,926
1510,923
1510,921
1510,919
1510,917
1510,915
1510,913
1510,911
1510,909
1508,907
1506,905
1506,903
1506,901
1506,899
1506,897
1506,895
1505,894
1504,893
1504,891
1504,889
1504,887
1503,885
1502,883
1502,881
1502,879
1502,877
1501,875
1500,873
1500,871
1499,870
1498,869
1498,867
1498,865
1498,863
1497,861
1496,859
1496,857
1495,856
1494,855
1494,853
1493,852
1492,851
1492,849
1492,850
1492,853
1492,855
1492,857
1494,859
1498,860
1500,861
1501,863
1502,865
1503,867
1504,869
1505,870
1506,871
1507,873
1508,875
1509,877
1510,879
1511,881
1513,883
1514,885
1514,887
1515,889
1516,891
1517,893
1519,895
1520,897
1520,899
1521,901
1521,901
1525,907
1527,909
1528,911
1529,913
1531,915
1532,918
1533,920
1535,922
1537,925
1538,927
1539,929
1540,931
1542,934
1544,937
1545,939
1547,941
1549,944
1551,947
1552,949
1553,951
1555,954
1557,957
1559,960
1560,963
1562,965
1564,968
1566,971
1569,973
1570,976
1573,981
1575,984
1577,987
1580,989
1582,992
1583,995
1585,998
1587,1001
1589,1003
1591,1005
1593,1008
1595,1011
1598,1013
1600,1015
1601,1017
1603,1019
1605,1021
1607,1024
1609,1026
1612,1028
1615,1031
1617,1033
1620,1035
1622,1037
1624,1039
1628,1042
1631,1045
1633,1047
1635,1049
1638,1051
1641,1053
1644,1056
1646,1059
1648,1061
1651,1063
1653,1064
1655,1065
1657,1067
1659,1069
1661,1071
1663,1072
1668,1077
1670,1079
1671,1080
1674,1081
1676,1083
1678,1084
1681,1085
1683,1087
1685,1088
1686,1089
1687,1091
1689,1093
1691,1094
1693,1095
1695,1097
1697,1098
1698,1099
1699,1100
1701,1101
1703,1102
1705,1103
1707,1105
1709,1106
1711,1106
1713,1107
1715,1108
1717,1109
1719,1110
1721,1111
1723,1112
1725,1113
1727,1114
1729,1114
1730,1115
1731,1116
1733,1116
1735,1116
1736,1117
1737,1119
1739,1120
1741,1120
1743,1120
1745,1120
1747,1120
1749,1121
1751,1122
1753,1122
1755,1122
1757,1122
1759,1122
1761,1122
1762,1123
1763,1124
1765,1124
1767,1124
1769,1124
1771,1124
1772,1125
1773,1126
1775,1126
1777,1126
1779,1127
1781,1128
1783,1128
1787,1130
1789,1130
1791,1130
1793,1131
1795,1132
1797,1132
1799,1132
1802,1133
1806,1134
1809,1135
1811,1136
1813,1136
1815,1136
1817,1136
1819,1136
1821,1137
1823,1138
1825,1138
1827,1139
1829,1140
1832,1140
1835,1140
1838,1141
1842,1142
1847,1142
1849,1142
1852,1143
1856,1145
1859,1146
1862,1146
1865,1146
1869,1146
1870,1147
1871,1148
1873,1148
1876,1148
1879,1148
1881,1148
1883,1148
1885,1149
1887,1150
1889,1150
1891,1150
1893,1150
1895,1150
1896,1151
1897,1152
1899,1152
1901,1152
1903,1152
1905,1152
1907,1152
1909,1152
1911,1152
1913,1152
1915,1152
1917,1152
1919,1152
1921,1152
1922,1150
1923,1148
1924,1147
1924,1145
1924,1143
1925,1141
1926,1139
1926,1137
1926,1135
1927,1134
1928,1133
